GTNum,GTStn,CastType,Pump,StationType,CastNumber,Eventnumber,Latitudedegrees_north,Longitudedegrees_east,Bottomdepthm,DateatMidcastGMTyyyymmdd,TimeGMTatmidcasthhmm,TargetGTDepthm,CorrectedMeanDepthm,stddevDepthm,GP15featuredescription,VolumeQMAL,VolumeSuporL,VolumeFinalL,PumpError,overallpumpnotes,Qpprocessingnotes,Qprocessingnotes,Spprocessingnotes,Sprocessingnotes,Sr_SPT_pM,Y_SPT_pM,Mo_SPT_pM,Rh103LR_pM,Ag_SPT_pM,Cd_SPT_pM,In115LR_pM,Ba_SPT_pM,La_SPT_pM,Ce_SPT_pM,Pr_SPT_pM,Nd143_SPT_pM,Nd146_SPT_pM,Sm147_SPT_pM,Sm149_SPT_pM,Eu151_SPT_pM,Eu153_SPT_pM,Gd157_SPT_pM,Tb_SPT_pM,Gd160_SPT_pM,Dy_SPT_pM,Dy_SPT_pM1,Ho_SPT_pM,Er166_SPT_pM,Er167_SPT_pM,Tm_SPT_pM,Yb172_SPT_pM,Yb174_SPT_pM,Lu_SPT_pM,Pb_SPT_pM,Th_SPT_pM,U_SPT_pM,Al_SPT_pM,P_SPT_pM,Sc_SPT_pM,Ti_SPT_pM,V_SPT_pM,Cr_SPT_pM,Mn_SPT_pM,Fe_SPT_pM,Co_SPT_pM,Ni_SPT_pM,Cu_SPT_pM,Zn_SPT_pM,POC_SPT_uM,PN_SPT_uM,POC_LPT_uM,PN_LPT_uM,PIC_SPT_nM,PIC_LPT_nM,bSi_SPT_nM,bSi_LPT_nM,POC_13_12_SPT_permill,N_15_14_SPT_permil,POC_13_12_LPT_permil,N_15_14_LPT_permil,Sr_LPT_pM,Y_LPT_pM,Mo_LPT_pM,Rh103LR_pM1,Ag_LPT_pM,Cd_LPT_pM,In115LR_pM1,Ba_LPT_pM,La_LPT_pM,Ce_LPT_pM,Pr_LPT_pM,Nd143_LPT_pM,Nd146_LPT_pM,Sm147_LPT_pM,Sm149_LPT_pM,Eu151_LPT_pM,Eu153_LPT_pM,Gd157_LPT_pM,Tb_LPT_pM,Gd160_LPT_pM,Dy_LPT_pM,Dy_LPT_pM1,Ho_LPT_pM,Er166_LPT_pM,Er167_LPT_pM,Tm_LPT_pM,Yb172_LPT_pM,Yb174_LPT_pM,Lu_LPT_pM,Pb_LPT_pM,Th_LPT_pM,U_LPT_pM,Al_LPT_pM,P_LPT_pM,Sc_LPT_pM,Ti_LPT_pM,V_LPT_pM,Cr_LPT_pM,Mn_LPT_pM,Fe56_LPT_pM,Fe57_LPT_pM,Co_LPT_pM,Ni_LPT_pM,Cu_LPT_pM,Zn_LPT_pM,Al_SPT_pM_noneg,Al_LPT_pM_noneg,POM_SPT_ugL,POM_LPT_ugL,CaCO3_SPT_ugL,CaCO3_LPT_ugL,opal_SPT_ugL,opal_LPT_ugL,litho_SPT_ugL,litho_LPT_ugL,FeOH3_SPT_ugL,FeOH3_LPT_ugL,MnO2_SPT_ugL,MnO2_LPT_ugL,SPM_SPT_ugL,SPM_LPT_ugL,fPOM_SPT,fCaCO3_SPT,fopal_SPT,flitho_SPT,fFeOH3_SPT,fMnO2_SPT,fPOM_LPT,fCaCO3_LPT,fopal_LPT,flitho_LPT,fFeOH3_LPT,fMnO2_LPT,CP_SPT_molmol,CP_LPT_molmol,NP_SPT_molmol,NP_LPT_molmol,CN_SPT_molmol,CN_LPT_molmol,CdP_SPT_mmolmol,CdP_LPT_mmolmol,ZnP_SPT_mmolmol,ZnP_LPT_mmolmol
12412,5,D,3,1,8,6527,53.68003333,-153.8003667,4611,9/25/18 10:00,9/25/18 10:00,4350,4369.6,0.237634114,BNL; bottom-265m,0.7,0.3,-0.8,"unexpected error: triggered, but never turned on",,,,,,195314.9834,10.31097673,349.1222086,4837258.473,8.715564108,72.95562405,16.85046724,2088.175081,4.993701513,7.206289678,0.882526849,11.46069813,4.549979993,1.030130593,0.774876454,2.019357628,2.948721037,10.56289784,0.449705517,1.537095017,0.994865102,0.716178472,0.171737393,0.443334546,0.526577824,0.09182156,0.47247593,0.597185878,0.193768535,39.880263,0.906313087,37.0325342,40624.49156,139970.7254,6.869894105,3992.460067,387.3533044,11348.20981,1419.790042,19469.01361,20.40966309,1485.211506,2032.62637,13462.95461,20.12643309,9.317901579,1.885999998,0.253173708,781.0795365,169.7924924,358.0040285,151.2968803,0,0,0,0,6629.442556,1.926376767,27.79654477,599146.1981,3.710632792,2.622054245,0.350631926,179.1274026,1.177812781,2.36254307,0.132408469,1.348563053,1.440856584,0.168191012,0.163429389,0.684261233,0.931839326,1.582725863,0.02737984,0.190300152,0.140240705,0.091437759,0.054211285,0.078415898,0.109248342,0.032078626,0.067017614,0.079750896,0.040389358,3.601457237,0.18601435,1.244464294,12698.87157,10439.96747,3.370192983,828.3237081,41.38672933,1501.158959,149.1949287,3081.26751,3048.634757,12.9002676,1249.001852,66.07266792,3097.220566,40624.49156,12698.87157,454.0523305,42.54815996,78.17044001,16.99283264,24.05787072,10.16715036,13.04234568,4.076926663,3.851127934,10.98323969,0.134286341,0.1800734,461.5602558,48.37105059,NaN,0.837039032,1.426688542,0.322675666,NaN,0.00422587,0.125565472,0.057931284,0.057956568,0.034728988,NaN,0.000535883,-225.9272233,115.499604,-163.5663279,12.85960528,2.808744437,32.83192522,1.115519772,0.221530633,158.3130897,208.5409094
12411,5,D,4,1,8,6527,53.68003333,-153.8003667,4611,9/25/18 10:00,9/25/18 10:00,4150,4170.5,0.237634114,beam transmission starts to decrease; bottom-465m,1127.4,390.5,1546.3,,,,,,,150.1350309,0.012062026,0.268327544,3758.460411,0.007273088,0.057469664,0.012945314,5.615930603,0.00885021,0.015958704,0.003939476,0.131232491,0.038441858,0.009999119,0.003132755,0.003378466,0.004701045,0.032520944,0.00345412,0.003076498,0.002911274,0.002753653,0.001678961,0.003093169,0.004363908,0.000413272,0.001301669,0.001080744,0.0004781,0.054814598,0.00779934,0.028452924,623.8042848,181.5803631,0.204857379,7.499701483,3.237817071,8.678925506,2.045655258,148.8898647,0.067012111,1.429737518,1.921616997,11.1903399,0.012496455,0.005785463,0.001448912,0.0001945,0.484970441,0.105423758,3.544135999,1.404340801,0,0,0,0,4.116205242,0.001196083,0.017258809,372.0084608,0.002303923,0.001628027,0.000217707,0.111219782,0.000731301,0.001466897,8.22E-05,0.00083732,0.000894624,0.000104429,0.000101473,0.000424856,0.000578577,0.000982711,1.70E-05,0.000118157,8.71E-05,5.68E-05,3.37E-05,4.87E-05,6.78E-05,1.99E-05,4.16E-05,4.95E-05,2.51E-05,0.002236136,0.000115496,0.000772685,7.884699395,6.48215117,0.002092545,0.514304236,0.025696923,0.932066056,0.092634779,1.913151727,1.892890128,0.008009746,0.775502303,0.041024364,1.923056942,623.8042848,7.884699395,0.281920021,0.032687447,0.048535842,0.01055081,0.238165939,0.094371702,0.200270103,0.002531354,0.494023334,0.032311998,0.00808003,0.000528678,0.650223112,0.105529898,0.040265461,0.010480358,0.038819067,0.050260894,NaN,0.001104246,0.025250278,0.013121836,0.074982645,0.012019513,0.022213039,0.00040153,20.97308342,34.50245507,7.129099049,3.861196545,23.78931776,4.554300015,0.078240966,0.030710358,14.68252409,35.59569878
12410,5,D,5,1,8,6527,53.68003333,-153.8003667,4611,9/25/18 10:00,9/25/18 10:00,3500,3517,0.237634114,0,1046.6,389.1,1466.6,,,,QMA in oven for about 2 hours w/ lids on (10:00-12:00); lids taken off at 12:00,,Supor has some brown spots (quite big); large particles leaking?; Try to leave as many brown specks to archive as possible,150.5885178,0.010606796,0.269221367,3684.72089,0.007720237,0.058877506,0.012991873,4.121764046,0.006598403,0.011890795,0.002456452,0.080672706,0.023432772,0.006076996,0.00196529,0.002548111,0.003648062,0.021403772,0.002156928,0.002161339,0.001940167,0.001868007,0.00113312,0.002072834,0.003156596,0.000283426,0.000965549,0.000844162,0.000371685,0.040660259,0.006827937,0.02855328,402.9897771,169.1870559,0.137282624,4.980021269,1.864505743,8.681353032,1.366099025,80.42105672,0.036186228,1.23294226,1.980400379,13.65468221,0.013461211,0.006232115,0.001454125,0.000195199,0.522411309,0.113562722,3.376222991,1.400746945,0,0,0,0,4.43398604,0.001288423,0.01859123,400.7283954,0.002481791,0.001753715,0.000234514,0.119806212,0.000787759,0.001580145,8.86E-05,0.000901963,0.000963692,0.000112492,0.000109307,0.000457656,0.000623244,0.001058578,1.83E-05,0.000127279,9.38E-05,6.12E-05,3.63E-05,5.24E-05,7.31E-05,2.15E-05,4.48E-05,5.33E-05,2.70E-05,0.002408771,0.000124412,0.000832338,8.493416872,6.9825886,0.002254094,0.554009742,0.027680786,1.004023764,0.099786404,2.060851574,2.039025731,0.008628117,0.835372919,0.044191542,2.071521495,402.9897771,8.493416872,0.303684914,0.032805058,0.052282924,0.011365357,0.226882185,0.094130195,0.129378406,0.002726781,0.318538671,0.019643119,0.005210778,0.00032146,0.514457352,0.102270365,0.053798139,0.014508055,0.047409899,0.041775027,NaN,0.000898993,0.030505631,0.013175615,0.100292473,0.011448914,NaN,0.000292706,22.53299722,52.58245748,8.564740749,6.126248642,48.80731541,5.185259194,0.097466498,0.051034738,22.80785234,57.902713
12409,5,D,6,1,8,6527,53.68003333,-153.8003667,4611,9/24/18 8:54,9/24/18 8:54,2500,2502,0.237634114,0,1087.9,375.2,1491,,,,QMA in oven for about 2 hours w/ lids on (10:00-12:00); lids taken off at 12:00,,,156.2210595,0.009901238,0.279611948,3916.441298,0.009231068,0.062369648,0.013473152,4.752424832,0.005199598,0.009202362,0.00157226,0.052168871,0.014757645,0.003878846,0.001364675,0.002448648,0.003646485,0.015791618,0.001526261,0.001743378,0.001473099,0.001366658,0.000840343,0.001586646,0.002385928,0.000229179,0.000798996,0.000727992,0.00031948,0.04211712,0.003476266,0.029612433,161.0793438,209.2214588,0.054887699,3.796184307,1.087216663,8.998053007,1.284122091,46.20446789,0.029343242,1.367140901,2.022910607,12.40102721,0.012950182,0.005995525,0.001507996,0.000202431,0.502578983,0.109251535,2.537630643,1.31524985,0,0,0,0,4.265658415,0.001239511,0.01788545,385.5155241,0.002387575,0.001687138,0.000225611,0.115258003,0.000757854,0.001520158,8.52E-05,0.000867721,0.000927107,0.000108221,0.000105157,0.000440282,0.000599584,0.001018391,1.76E-05,0.000122447,9.02E-05,5.88E-05,3.49E-05,5.05E-05,7.03E-05,2.06E-05,4.31E-05,5.13E-05,2.60E-05,0.002317327,0.000119689,0.00080074,8.170980879,6.717508254,0.002168522,0.532977843,0.026629939,0.965907961,0.095998208,1.982615366,1.961618099,0.008300567,0.803659616,0.042513896,1.992880225,161.0793438,8.170980879,0.292156109,0.034020384,0.050298105,0.010933894,0.170528779,0.08838479,0.051713939,0.002623264,0.125161025,0.006088959,0.002049092,9.99E-05,0.367843674,0.095565551,0.060142624,0.021467313,0.037754395,0.016146255,NaN,0.000408502,0.032087078,0.015975255,0.083409638,0.003489447,0.004909581,0.000127191,19.40014095,48.44885539,6.1386742,5.747977016,20.01544636,1.943872525,0.078403611,0.050142152,13.95500025,242.1299973
12408,5,D,7,1,8,6527,53.68003333,-153.8003667,4611,9/24/18 8:54,9/24/18 8:54,1500,1491,0.237634114,0,1207.3,456.5,1687.1,,,,Rest of QMA (forgot to remove the outer ring ;QMA in oven for about 2 hours w/ lids on (10:00-12:00); lids taken off at 12:00,,,128.3628632,0.008042169,0.229454661,3253.690224,0.010450752,0.062393143,0.011073704,5.062972822,0.003875989,0.006097239,0.001021142,0.032324127,0.009285316,0.002475851,0.000878466,0.002256856,0.003502152,0.011764347,0.001027615,0.001298838,0.001090326,0.000952436,0.000585959,0.001211478,0.001825702,0.000180862,0.00066339,0.000593108,0.000262699,0.032139587,0.00275329,0.024338627,74.26671498,188.2335398,0.029138521,2.730212707,0.574344272,7.428095105,0.998619214,20.06433188,0.022722571,1.119504846,1.519772712,9.546602986,0.01166943,0.005402577,0.00123943,0.000166379,0.452874742,0.098446736,2.557092471,2.011144255,0,0,0,0,3.843791758,0.001116925,0.016116608,347.3886678,0.002151448,0.001520283,0.000203299,0.103859175,0.000682903,0.001369817,7.68E-05,0.000781905,0.000835418,9.75E-05,9.48E-05,0.000396739,0.000540286,0.000917674,1.59E-05,0.000110337,8.13E-05,5.30E-05,3.14E-05,4.55E-05,6.33E-05,1.86E-05,3.89E-05,4.62E-05,2.34E-05,0.002088147,0.000107852,0.000721548,7.362884203,6.053157649,0.001954059,0.480267204,0.023996281,0.87038124,0.086504142,1.786537942,1.76761727,0.007479655,0.724178992,0.038309341,1.795787622,74.26671498,7.362884203,0.263262347,0.027961551,0.045323704,0.009852549,0.171836614,0.135148894,0.02384306,0.002363827,0.055006744,0.008453401,0.000903409,0.000138467,0.323240116,0.138640584,0.058427137,0.023104921,0.040211873,0.007467305,NaN,0.00019756,0.022900802,0.012254458,0.086234722,0.002874495,NaN,8.85E-05,19.80878793,33.77707538,6.09112967,4.097560809,7.562807529,0.909184397,0.110423439,0.044299185,11.04652162,28.39631364
12407,5,D,8,1,8,6527,53.68003333,-153.8003667,4611,9/24/18 8:54,9/24/18 8:54,1000,984,0.237634114,0,1187.8,465.8,1683,,,,QMA in oven for about 2 hours w/ lids on (10:00-12:00); lids taken off at 12:00,,,125.8265028,0.00767284,0.225396136,3171.126332,0.012069802,0.080291369,0.010852577,4.840261155,0.003722242,0.005670879,0.000982445,0.031623188,0.008869523,0.002360271,0.000861959,0.002114312,0.003391032,0.011071081,0.000983552,0.001277007,0.001053495,0.000951007,0.000587338,0.001167183,0.001713958,0.000167435,0.00059657,0.000567329,0.000244873,0.041296379,0.00153224,0.023854609,74.95284926,244.267579,0.026158966,2.793703158,0.652576754,7.333860258,1.038791793,20.88487175,0.022541331,1.278811896,2.337660621,12.52155579,0.011861006,0.005491271,0.001214684,0.000163057,0.460309543,0.100062927,4.733873352,2.014513181,0,0,0,0,3.906894923,0.001135262,0.016381193,353.0917146,0.002186768,0.001545242,0.000206636,0.105564221,0.000694114,0.001392305,7.80E-05,0.000794742,0.000849133,9.91E-05,9.63E-05,0.000403252,0.000549156,0.00093274,1.61E-05,0.000112149,8.26E-05,5.39E-05,3.19E-05,4.62E-05,6.44E-05,1.89E-05,3.95E-05,4.70E-05,2.38E-05,0.002122428,0.000109623,0.000733394,7.483759975,6.152531764,0.001986138,0.488151705,0.024390226,0.884670206,0.087924272,1.815867366,1.796636075,0.007602448,0.73606777,0.038938262,1.825268897,74.95284926,7.483759975,0.2675843,0.02740328,0.046067779,0.010014298,0.318116289,0.135375286,0.02406334,0.002402634,0.055749004,0.005830552,0.000915788,9.56E-05,0.42262206,0.138627094,0.043160299,0.014622569,0.049361577,0.004795644,NaN,0.000140052,0.024179236,0.011264758,0.077515809,0.001914546,NaN,5.26E-05,19.7262631,28.45730783,4.673234134,3.421901829,4.806133497,0.642975244,0.115346407,0.024307487,11.74894477,22.68963615
12454,1,S,1,3,4,6533,56.05847,-156.96209,95.5,9/26/18 8:54,9/26/18 8:54,85,78.34012431,0,BNL; bottom-10m,494.6,243,798.8,,,,,,,241.2958426,0.117323972,0.440270466,6310.29632,0.031773435,1.123610997,0.020803108,11.60926025,0.144425776,0.277872674,0.063715938,2.017880567,0.613198783,0.14972029,0.046398719,0.026279964,0.02907084,0.44935438,0.046686266,0.040870603,0.036578351,0.035461942,0.021725562,0.038990071,0.057042236,0.004870541,0.015239405,0.011564906,0.005007921,0.692778799,0.275877517,0.045922864,9226.165292,3641.497204,3.062650296,92.06354966,67.9303044,22.72927237,44.84164489,3019.182816,1.016667654,7.733913262,4.125600327,64.80113651,0.02848464,0.013187487,0.002328395,0.00031256,1.105450213,0.240304781,4.721704645,2.126893507,0,0,0,0,2.097543441,0.001169282,0.064841324,197.8367535,0.000318409,0.004287406,0.000840165,0.063512346,0.000203923,0.000519854,1.95E-05,0.000110235,0.000379217,0.000302957,0.000284784,6.01E-05,0.000145727,0.001304094,3.27E-05,0.000198418,4.22E-05,0.000152756,1.37E-05,1.34E-05,0.000100311,4.45E-06,2.20E-05,5.03E-06,4.80E-05,0.016087822,1.76E-05,0.000714603,10.70703179,2.573766469,0.00151828,1.514970939,0.029903918,2.601708797,0.224522152,1.355793774,2.069310777,0.00365351,0.45347431,0.189614645,5.495523889,9226.165292,10.70703179,0.642613488,0.052528593,0.110633457,0.024049702,0.317298552,0.142927244,2.962026907,0.003437454,7.318968195,0.384688035,0.119686013,0.006293564,7.92976001,0.414490226,0.020834668,0.001808753,0.015109476,0.044467586,NaN,0.001152392,0.005757781,0.00163127,0.012556628,0.002915735,0.019156794,0.000322264,12.03684967,1.022919569,1.999185769,0.137376072,0.412010091,0.104502133,0.111183484,0.001878793,4.096359535,2.400648667
12453,1,S,2,3,4,6533,56.05847,-156.96209,95.5,9/26/18 8:54,9/26/18 8:54,70,64.51539649,0,base of clear water particle min,506.6,264.3,770.9,,,,,,,221.8588204,0.060546082,0.406741635,5885.875315,0.029340592,1.084018148,0.019126543,8.024007131,0.081802932,0.163212275,0.035039554,1.117001296,0.337293663,0.080080457,0.025301004,0.014847774,0.016768308,0.244658384,0.02520743,0.022264897,0.019833815,0.019321136,0.011673817,0.020773673,0.030459395,0.002559358,0.007912737,0.006176476,0.002657304,0.547946077,0.100606923,0.042143126,3987.09448,3312.951542,1.381669578,58.73219058,42.88969375,17.26625775,40.53501488,1554.610213,0.818713183,5.382634954,3.512252839,50.44807369,0.027809915,0.012875111,0.002140749,0.000287371,1.079265052,0.234612603,3.837208396,1.217638738,0,0,0,0,2.047858243,0.001141585,0.063305406,193.1505296,0.000310866,0.004185849,0.000820264,0.062007908,0.000199093,0.00050754,1.90E-05,0.000107624,0.000370234,0.000295781,0.000278038,5.87E-05,0.000142276,0.001273203,3.19E-05,0.000193718,4.12E-05,0.000149137,1.34E-05,1.30E-05,9.79E-05,4.34E-06,2.15E-05,4.91E-06,4.68E-05,0.015706744,1.72E-05,0.000697676,10.45341082,2.51280082,0.001482316,1.479085326,0.029195574,2.540081269,0.219203823,1.323678643,2.020294335,0.003566968,0.442732715,0.185123181,5.365349616,3987.09448,10.45341082,0.627391692,0.048295301,0.108012846,0.023480029,0.257860404,0.081825323,1.280042223,0.00335603,3.164025443,0.279380317,0.051812195,0.004570729,3.481957595,0.296082163,0.020556419,0.001937308,0.011878392,0.022533166,0.042423671,0.000783672,0.008359732,0.001875325,0.00917236,0.002757233,0.018765246,0.000319875,12.99450236,0.89183412,2.15196951,0.119826058,0.411593778,0.080966841,0.117934364,0.001737168,3.486277647,2.218127713
12452,1,S,3,3,4,6533,56.05847,-156.96209,95.5,9/26/18 8:54,9/26/18 8:54,40,36.86594085,0,top of clear water particle min,494,227.7,722.4,,,"GT12452Qp & Sp distributions are both not great. Theyre similar, therefore, stick to original subsampling plan",,"GT12452Qp & Sp distributions are both not great. Theyre similar, therefore, stick to original subsampling plan",,257.4667145,0.070513046,0.468152275,6859.494936,0.031710673,0.987246009,0.022200929,4.731453061,0.068161805,0.137240169,0.028445139,0.914885995,0.273656678,0.069252091,0.021362907,0.01266299,0.013920184,0.217198716,0.023433032,0.020085401,0.018560578,0.018192834,0.011171661,0.020421674,0.029957083,0.002555738,0.007986784,0.006207082,0.002789606,0.436235432,0.112078344,0.048848856,4734.328601,4092.477373,1.627978551,38.24751649,32.39092525,16.70494969,43.69663109,1326.326655,0.801925662,4.313629463,3.563267831,33.0146258,0.028519237,0.013203504,0.002484848,0.000333562,1.106792865,0.240596649,3.067114024,1.482656507,0,0,0,0,2.100091065,0.001170702,0.064920078,198.077041,0.000318795,0.004292613,0.000841186,0.063589487,0.000204171,0.000520486,1.95E-05,0.000110369,0.000379677,0.000303325,0.00028513,6.02E-05,0.000145904,0.001305678,3.27E-05,0.000198659,4.22E-05,0.000152941,1.37E-05,1.34E-05,0.000100433,4.45E-06,2.20E-05,5.04E-06,4.80E-05,0.016107361,1.76E-05,0.000715471,10.72003628,2.576892501,0.001520124,1.516810984,0.029940239,2.604868767,0.224794851,1.357440487,2.07182411,0.003657947,0.454025088,0.189844946,5.502198614,4734.328601,10.72003628,0.643393991,0.056058182,0.11076783,0.024078913,0.206110062,0.099634517,1.519939028,0.003441629,3.754508736,0.651873319,0.061497663,0.010664729,4.108410783,0.662354706,0.024626402,0.001628718,0.009094945,0.025440619,NaN,0.000849334,0.00982505,0.003336866,0.016421727,0.01085529,0.038037819,0.000630419,13.11924516,0.945618362,2.319087659,0.126984197,0.286838032,0.13033208,0.086807948,0.001634076,1.767870807,2.088532802
12451,1,S,4,3,4,6533,56.05847,-156.96209,95.5,9/26/18 8:54,9/26/18 8:54,20,18.43297043,0,ML (MLD=22m),214.8,60,283.4,sudden pressure release,,,,"Terrible distribution; no way to subsample. Give all Qp to 234Th (i.e., treat it as Sp, even though 1/4 Sp supposed to go to Pb/Po); Sp distribution is good. Use this to subsample for the Qp recipients. Since its a shelf sample, hope that 1/8 slice of Sp will be adequate for Pb/Po (i.e., they were supposed to get 1/8 Qp + 1/4 Sp, but will only get 1/8 Sp)",,976.6044396,0.054769049,1.747815277,25819.33259,0.082499992,2.454828723,0.084252558,10.44173571,0.028001661,0.046590989,0.00619425,0.180356181,0.050089276,0.013169177,0.005422973,0.010511688,0.015207998,0.07102538,0.005431052,0.008791149,0.00638244,0.005316606,0.002609727,0.005220978,0.007507467,0.000771427,0.003249232,0.003463647,0.001324027,0.280142671,0.013202204,0.185292705,638.4955907,21270.13236,0.378024682,20.97983173,5.812934086,56.27823275,37.20199585,169.6034035,0.471029875,8.312342515,10.76174596,78.55719911,0.065588935,0.030365601,0.00943,0.001265869,2.545417484,0.553327489,9.533957698,0.481110217,0,0,0,0,4.82981837,0.002692397,0.149304091,455.5403085,0.00073317,0.009872211,0.001934571,0.146243977,0.000469555,0.00119702,4.48E-05,0.000253827,0.000873187,0.00069759,0.000655746,0.000138441,0.000335553,0.003002816,7.53E-05,0.000456878,9.71E-05,0.000351736,3.15E-05,3.08E-05,0.000230977,1.02E-05,5.07E-05,1.16E-05,0.00011048,0.037043932,4.06E-05,0.00164545,24.65408717,5.926372884,0.003496002,3.488382804,0.068856974,5.990713086,0.516986297,3.121860338,4.764809638,0.008412597,1.044173154,0.436608023,12.65403219,638.4955907,24.65408717,1.479686366,0.2127408,0.254745382,0.055377015,0.640681957,0.032330607,0.204986694,0.007915105,0.480349938,0.013996855,0.00849238,0.000233292,1.713962674,0.222775998,0.008600907,0.001079531,0.002983309,0.000875434,NaN,3.99E-05,0.036876174,0.007634411,0.005677535,0.001132127,0.001868893,3.77E-05,12.83089897,8.394782,2.417070065,1.126320726,0.109901337,0.391646428,0.041298804,0.008721457,0.720789629,11.15332742
12530,3,S,1,4,4,6549,55.0801,-155.7200667,1608,9/28/18 5:00,9/28/18 5:00,1560,1558.8,3.74622131,small BNL; bottom-45m,894.4,291.1,1252.5,,,,,Sp and Supor have lots of red colored stuff; Red stuff all goes to Pb/Po (1/4),"Sp and Supor have lots of red colored stuff; Red colored stuff go to 1/16 archive, pTM and Pa/Th",201.2467105,0.013779338,0.359778854,5098.743346,0.019064655,0.091351424,0.01736563,5.527958255,0.007554516,0.012687601,0.002622348,0.082236566,0.025164169,0.006484598,0.002123851,0.003255087,0.004739715,0.024148468,0.002397073,0.002498996,0.002277238,0.002189107,0.001367741,0.00260081,0.003887033,0.00036231,0.001233487,0.001096503,0.000464006,0.051382947,0.007355318,0.038167023,452.777003,338.851008,0.149306045,6.657858568,2.130972119,11.61556512,1.615582402,96.55854518,0.042196246,1.671990238,2.246204101,15.69594254,0.015751904,0.007292633,0.001943662,0.000260914,0.611310013,0.132887684,0.865662662,0.695953128,0,0,0,0,1.159934018,0.000646609,0.03585702,109.4030169,0.000176079,0.00237092,0.000464608,0.0351221,0.000112769,0.000287478,1.08E-05,6.10E-05,0.000209706,0.000167534,0.000157485,3.32E-05,8.06E-05,0.000721159,1.81E-05,0.000109724,2.33E-05,8.45E-05,7.56E-06,7.39E-06,5.55E-05,2.46E-06,1.22E-05,2.78E-06,2.65E-05,0.008896508,9.74E-06,0.000395173,5.920950273,1.423283649,0.000839603,0.837773509,0.01653676,1.438735656,0.124159947,0.749749106,1.144321456,0.002020378,0.250769671,0.10485622,3.039005048,452.777003,5.920950273,0.35536296,0.043849014,0.061179906,0.013299399,0.058172531,0.04676805,0.145362415,0.0019009,0.357463891,0.090840533,0.005847392,0.001486199,0.5313706,0.112003059,0.044397854,0.011853298,0.022451076,0.02654851,NaN,0.00070049,0.012346461,0.004241398,0.018082973,0.004509623,NaN,0.000363428,12.59867096,11.91250716,4.408959189,1.592589613,5.712305959,0.635614209,0.079193768,0.014350677,9.972606447,18.33278351
12529,3,S,2,4,4,6549,55.0801,-155.7200667,1608,9/28/18 5:00,9/28/18 5:00,1400,1398,3.74622131,above BNL; bottom-205m,825.2,385.7,1210.9,,,"protein (Qp 2/16) dropped to the table, still subsampled",,,,151.959198,0.011474342,0.271669906,3913.487597,0.012788072,0.077513371,0.013106418,5.618494092,0.005920225,0.009837618,0.002016495,0.065379179,0.019600318,0.005355698,0.001728574,0.002861771,0.004264384,0.019859679,0.002066384,0.002057842,0.001929117,0.001832515,0.001210355,0.002361079,0.003490407,0.000330455,0.001149329,0.000979912,0.000448619,0.041207635,0.004843721,0.028807588,262.8474765,257.347308,0.100029525,3.781595187,1.690104775,8.893910657,1.211406487,69.08021783,0.026224222,1.352211489,1.712518389,11.43023566,0.017072835,0.007904182,0.001466943,0.00019692,0.662573528,0.14403144,0.84719352,0.467114399,0,0,0,0,1.257204297,0.000700832,0.038863935,118.5773852,0.000190845,0.002569742,0.00050357,0.038067385,0.000122225,0.000311585,1.17E-05,6.61E-05,0.000227291,0.000181583,0.000170691,3.60E-05,8.73E-05,0.000781635,1.96E-05,0.000118926,2.53E-05,9.16E-05,8.20E-06,8.01E-06,6.01E-05,2.67E-06,1.32E-05,3.01E-06,2.88E-05,0.009642555,1.06E-05,0.000428312,6.417472036,1.542638022,0.000910011,0.908027904,0.017923507,1.559385811,0.134571809,0.812621911,1.240282489,0.002189804,0.271798829,0.113649301,3.293851327,262.8474765,6.417472036,0.38516315,0.033094239,0.066310359,0.014414667,0.056931405,0.031390088,0.084386229,0.002060306,0.20694934,0.019315967,0.003385193,0.000316224,0.453816511,0.051631389,0.05472216,0.014496105,0.024091579,0.017338154,NaN,0.000464186,0.012461876,0.00645898,0.014768369,0.00119238,NaN,0.00011348,17.65663763,15.99696393,6.310800982,2.109474429,4.9170467,0.914870272,0.098190182,0.027116996,9.350202472,35.22945663
