EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,GEOTRC_EVENTNO,GEOTRC_SAMPNO,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,Sigma0,REFTMP,REFTMP_FLAG_W,BTL_DATE,BTL_TIME,BTL_ISO_DateTime_UTC,BTL_LAT,BTL_LON,SILICATE_D_CONC_BOTTLE_3fot83,Flag_SILICATE_D_CONC_BOTTLE_3fot83,PHOSPHATE_D_CONC_BOTTLE_d0rgav,Flag_PHOSPHATE_D_CONC_BOTTLE_d0rgav,NITRATE_D_CONC_BOTTLE_bugat8,Flag_NITRATE_D_CONC_BOTTLE_bugat8,NITRITE_D_CONC_BOTTLE_sxduhh,Flag_NITRITE_D_CONC_BOTTLE_sxduhh,OXYGEN_D_CONC_BOTTLE_n41f8b,Flag_OXYGEN_D_CONC_BOTTLE_n41f8b,SALINITY_D_CONC_BOTTLE_zva7jm,Flag_SALINITY_D_CONC_BOTTLE_zva7jm,SILICATE_D_CONC_FISH_7yvjjv,Flag_SILICATE_D_CONC_FISH_7yvjjv,PHOSPHATE_D_CONC_FISH_vdvft4,Flag_PHOSPHATE_D_CONC_FISH_vdvft4,NITRATE_D_CONC_FISH_0w2yqg,Flag_NITRATE_D_CONC_FISH_0w2yqg,NITRITE_D_CONC_FISH_txbmxd,Flag_NITRITE_D_CONC_FISH_txbmxd,SALINITY_D_CONC_FISH_yp29up,Flag_SALINITY_D_CONC_FISH_yp29up,SILICATE_D_CONC_PUMP_nttq7z,Flag_SILICATE_D_CONC_PUMP_nttq7z,PHOSPHATE_D_CONC_PUMP_l3cyv3,Flag_PHOSPHATE_D_CONC_PUMP_l3cyv3,NITRATE_D_CONC_PUMP_cm2gtk,Flag_NITRATE_D_CONC_PUMP_cm2gtk,NITRITE_D_CONC_PUMP_ggojec,Flag_NITRITE_D_CONC_PUMP_ggojec,OXYGEN_D_CONC_PUMP_vehiol,Flag_OXYGEN_D_CONC_PUMP_vehiol,SALINITY_D_CONC_PUMP_8noyqg,Flag_SALINITY_D_CONC_PUMP_8noyqg,SILICATE_D_CONC_UWAY_ajega0,Flag_SILICATE_D_CONC_UWAY_ajega0,PHOSPHATE_D_CONC_UWAY_f1jl3i,Flag_PHOSPHATE_D_CONC_UWAY_f1jl3i,NITRATE_D_CONC_UWAY_mvcqwu,Flag_NITRATE_D_CONC_UWAY_mvcqwu,NITRITE_D_CONC_UWAY_7caiyo,Flag_NITRITE_D_CONC_UWAY_7caiyo,OXYGEN_D_CONC_UWAY_ulgjid,Flag_OXYGEN_D_CONC_UWAY_ulgjid,SALINITY_D_CONC_UWAY_fwcxbm,Flag_SALINITY_D_CONC_UWAY_fwcxbm,CTDRINKO,CTDRINKO_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDOXY,CTDOXY_FLAG_W
33RR20180918,GP15,18.6,3,4,GSNIS-5,2,6775,13941,20181025,1559,18.9064,-155.258,1333,1301.1,3.7517,34.5344,2,27.464,nd,9,20181025,1559,2018-10-25T15:59Z,18.9064,-155.2581,115.4,2,3.03,2,42.17,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.841,1,0.018,1,4.683,1,50.5,2
33RR20180918,GP15,18.6,3,5,GSNIS-6,2,6775,13941,20181025,1559,18.9064,-155.258,1333,1302,3.7516,34.5342,2,27.463,3.7505,2,20181025,1559,2018-10-25T15:59Z,18.9064,-155.2581,115.3,2,3.03,2,42.14,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.841,1,0.018,1,4.683,1,50.2,2
33RR20180918,GP15,18.6,3,6,GSNIS-7,2,6775,13940,20181025,1559,18.9064,-155.258,1333,1262,3.7485,34.5344,2,27.463,3.7482,2,20181025,1601,2018-10-25T16:01Z,18.9064,-155.258,116.48,2,3.02,2,42.2,2,0,2,50.51,2,34.5347,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.833,1,0.017,1,4.683,1,50.6,2
33RR20180918,GP15,18.6,3,7,GSNIS-8,4,6775,13940,20181025,1559,18.9064,-155.258,1333,1262.6,3.7487,34.5346,3,27.463,nd,9,20181025,1601,2018-10-25T16:01Z,18.9064,-155.258,19.46,3,1.41,3,19.08,3,0,3,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.833,1,0.018,1,4.683,1,50.2,3
33RR20180918,GP15,18.6,3,8,GSNIS-9,2,6775,13940,20181025,1559,18.9064,-155.258,1333,1260.8,3.7486,34.5345,2,27.463,nd,9,20181025,1601,2018-10-25T16:01Z,18.9064,-155.258,115.69,2,3.04,2,42.14,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.833,1,0.018,1,4.682,1,50.3,2
33RR20180918,GP15,18.6,3,9,GSNIS-10,2,6775,13940,20181025,1559,18.9064,-155.258,1333,1262.2,3.7489,34.5345,2,27.463,nd,9,20181025,1601,2018-10-25T16:01Z,18.9064,-155.258,115.79,2,3.03,2,42.16,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.833,1,0.018,1,4.683,1,50.1,2
33RR20180918,GP15,18.6,3,10,GSNIS-11,2,6775,13940,20181025,1559,18.9064,-155.258,1333,1262.6,3.7491,34.5343,2,27.463,3.7488,2,20181025,1602,2018-10-25T16:02Z,18.9064,-155.258,115.4,2,3.02,2,42.1,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.833,1,0.018,1,4.683,1,50.7,2
33RR20180918,GP15,18.6,3,11,GSNIS-12,2,6775,13939,20181025,1559,18.9064,-155.258,1333,1211.2,3.7693,34.5335,2,27.46,3.7693,2,20181025,1604,2018-10-25T16:04Z,18.9064,-155.258,115.5,2,3.03,2,42.21,2,0,2,49.88,2,34.5321,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.829,1,0.018,1,4.683,1,49.9,2
33RR20180918,GP15,18.6,3,12,GSNIS-13,2,6775,13939,20181025,1559,18.9064,-155.258,1333,1209.5,3.7692,34.5334,2,27.46,nd,9,20181025,1604,2018-10-25T16:04Z,18.9064,-155.258,115.11,2,3.01,2,42.14,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.829,1,0.017,1,4.683,1,50,2
33RR20180918,GP15,18.6,3,13,GSNIS-14,2,6775,13939,20181025,1559,18.9064,-155.258,1333,1212.2,3.7701,34.5332,2,27.46,nd,9,20181025,1604,2018-10-25T16:04Z,18.9064,-155.258,114.91,2,3.03,2,42.13,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.829,1,0.017,1,4.683,1,50.1,2
33RR20180918,GP15,18.6,3,14,GSNIS-15,2,6775,13939,20181025,1559,18.9064,-155.258,1333,1210.9,3.7697,34.5333,2,27.46,nd,9,20181025,1604,2018-10-25T16:04Z,18.9064,-155.258,115.21,2,3.03,2,42.17,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.829,1,0.018,1,4.683,1,50.6,2
33RR20180918,GP15,18.6,3,15,GSNIS-16,2,6775,13939,20181025,1559,18.9064,-155.258,1333,1211,3.7701,34.5332,2,27.46,3.7696,2,20181025,1604,2018-10-25T16:04Z,18.9064,-155.2581,115.11,2,3.03,2,42.21,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.829,1,0.018,1,4.683,1,49.9,2
33RR20180918,GP15,18.6,3,16,GSNIS-17,2,6775,13938,20181025,1559,18.9064,-155.258,1333,1110.8,3.8903,34.5265,2,27.441,3.8901,2,20181025,1607,2018-10-25T16:07Z,18.9064,-155.2581,112.17,2,3.04,2,42.11,2,0,2,48.75,2,34.526,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.819,1,0.018,1,4.684,1,48.8,2
33RR20180918,GP15,18.6,3,17,GSNIS-18,2,6775,13938,20181025,1559,18.9064,-155.258,1333,1109,3.8901,34.5265,2,27.441,nd,9,20181025,1607,2018-10-25T16:07Z,18.9064,-155.2581,111.68,2,3.04,2,42.09,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.82,1,0.018,1,4.684,1,49,2
33RR20180918,GP15,18.6,3,18,GSNIS-19,2,6775,13938,20181025,1559,18.9064,-155.258,1333,1109.5,3.8904,34.5264,2,27.441,nd,9,20181025,1607,2018-10-25T16:07Z,18.9064,-155.2581,112.17,2,3.03,2,42.06,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.82,1,0.018,1,4.684,1,49.1,2
33RR20180918,GP15,18.6,3,19,GSNIS-20,2,6775,13937,20181025,1559,18.9064,-155.258,1333,1009.5,4.2765,34.5057,2,27.383,4.2757,2,20181025,1610,2018-10-25T16:10Z,18.9064,-155.258,103.08,2,3.03,2,41.99,2,0,2,45.27,2,34.5056,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.831,1,0.018,1,4.684,1,45.2,2
33RR20180918,GP15,18.6,3,20,GSNIS-21,2,6775,13937,20181025,1559,18.9064,-155.258,1333,1008.6,4.2733,34.5062,2,27.384,nd,9,20181025,1610,2018-10-25T16:10Z,18.9065,-155.258,103.37,2,3.03,2,42.06,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.832,1,0.017,1,4.684,1,45.6,2
33RR20180918,GP15,18.6,3,21,GSNIS-22,2,6775,13937,20181025,1559,18.9064,-155.258,1333,1007.3,4.2754,34.506,2,27.383,nd,9,20181025,1610,2018-10-25T16:10Z,18.9064,-155.258,103.57,2,3.02,2,42.04,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.832,1,0.018,1,4.684,1,45.2,2
33RR20180918,GP15,18.6,3,22,GSNIS-23,2,6775,13936,20181025,1559,18.9064,-155.258,1333,858.3,4.8434,34.4773,2,27.297,4.8381,2,20181025,1614,2018-10-25T16:14Z,18.9064,-155.2581,92.23,2,3.03,2,42.04,2,0,2,36.7,2,34.4773,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.876,1,0.018,1,4.685,1,36.6,2
33RR20180918,GP15,18.6,3,23,GSNIS-24,2,6775,13936,20181025,1559,18.9064,-155.258,1333,857.3,4.8365,34.4779,2,27.298,nd,9,20181025,1614,2018-10-25T16:14Z,18.9064,-155.258,92.42,2,3.03,2,41.91,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.877,1,0.018,1,4.685,1,36.6,2
33RR20180918,GP15,18.6,3,24,GSNIS-25,2,6775,13936,20181025,1559,18.9064,-155.258,1333,857,4.8401,34.4776,2,27.297,nd,9,20181025,1614,2018-10-25T16:14Z,18.9064,-155.258,92.32,2,3.03,2,41.87,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.879,1,0.018,1,4.685,1,36.6,2
33RR20180918,GP15,18.6,3,25,GSNIS-26,2,6775,13936,20181025,1559,18.9064,-155.258,1333,858.1,4.8422,34.4772,2,27.297,nd,9,20181025,1614,2018-10-25T16:14Z,18.9064,-155.258,92.03,2,3.03,2,41.81,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.881,1,0.018,1,4.685,1,36.6,2
33RR20180918,GP15,18.6,3,26,GSNIS-27,2,6775,13936,20181025,1559,18.9064,-155.258,1333,857.2,4.8412,34.4776,2,27.297,4.8427,2,20181025,1614,2018-10-25T16:14Z,18.9064,-155.258,92.23,2,3.02,2,41.75,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.882,1,0.018,1,4.685,1,36.8,2
33RR20180918,GP15,18.6,3,27,GSNIS-28,2,6775,13935,20181025,1559,18.9064,-155.258,1333,634.8,5.6952,34.4014,2,27.133,5.6983,2,20181025,1619,2018-10-25T16:19Z,18.9065,-155.258,76.09,2,2.92,2,39.86,2,0,2,32.46,2,34.3939,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.95,1,0.018,1,4.683,1,32.6,2
33RR20180918,GP15,18.6,3,28,GSNIS-29,2,6775,13935,20181025,1559,18.9064,-155.258,1333,635.3,5.6977,34.4012,2,27.132,nd,9,20181025,1619,2018-10-25T16:19Z,18.9065,-155.258,76.97,2,2.91,2,39.76,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.951,1,0.018,1,4.682,1,32.5,2
33RR20180918,GP15,18.6,3,29,GSNIS-30,2,6775,13935,20181025,1559,18.9064,-155.258,1333,636.3,5.6988,34.4012,2,27.132,nd,9,20181025,1619,2018-10-25T16:19Z,18.9065,-155.258,76.78,2,2.9,2,39.49,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.951,1,0.017,1,4.683,1,32.7,2
33RR20180918,GP15,18.6,3,30,GSNIS-31,2,6775,13934,20181025,1559,18.9064,-155.258,1333,101.6,23.6505,34.9685,2,23.729,23.6828,2,20181025,1630,2018-10-25T16:30Z,18.9065,-155.258,0.2,2,0.03,2,0,2,0.09,2,209.57,2,34.9691,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.588,1,0.037,1,4.639,1,209.6,2
33RR20180918,GP15,18.6,3,31,GSNIS-32,2,6775,13934,20181025,1559,18.9064,-155.258,1333,100.8,23.6766,34.9656,2,23.72,nd,9,20181025,1630,2018-10-25T16:30Z,18.9065,-155.258,0.2,2,0.04,2,0,2,0.08,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.591,1,0.038,1,4.64,1,209.3,2
33RR20180918,GP15,18.6,3,32,GSNIS-33,2,6775,13934,20181025,1559,18.9064,-155.258,1333,101.8,23.6921,34.9632,2,23.713,nd,9,20181025,1630,2018-10-25T16:30Z,18.9064,-155.258,0,2,0.04,2,0,2,0.08,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.596,1,0.034,1,4.639,1,208.7,2
33RR20180918,GP15,18.6,3,33,GSNIS-34,2,6775,13933,20181025,1559,18.9064,-155.258,1333,3.6,27.1495,34.7089,2,22.452,27.1456,2,20181025,1635,2018-10-25T16:35Z,18.9064,-155.258,0,2,0.04,2,0,2,0,2,202.02,2,34.7072,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.312,1,0.018,1,4.635,1,202.1,2
33RR20180918,GP15,18.6,3,34,GSNIS-35,2,6775,13933,20181025,1559,18.9064,-155.258,1333,3.1,27.1444,34.709,2,22.454,nd,9,20181025,1635,2018-10-25T16:35Z,18.9064,-155.258,0.1,2,0.04,2,0.01,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.31,1,0.018,1,4.636,1,202.1,2
33RR20180918,GP15,18.6,3,35,GSNIS-36,2,6775,13933,20181025,1559,18.9064,-155.258,1333,3.2,27.1465,34.7088,2,22.453,nd,9,20181025,1635,2018-10-25T16:35Z,18.9064,-155.258,0.1,2,0.04,2,0.03,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.306,1,0.018,1,4.634,1,202.1,2
33RR20180918,GP15,18.6,3,36,GSNIS-1,2,6775,13933,20181025,1559,18.9064,-155.258,1333,3.4,27.1457,34.7087,2,22.453,nd,9,20181025,1635,2018-10-25T16:35Z,18.9064,-155.258,0.2,2,0.04,2,0.06,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.304,1,0.019,1,4.635,1,200.8,2
33RR20180918,GP15,19,1,1,FISH,2,6782,13963-13964,nd,nd,nd,nd,nd,nd,nd,nd,9,nd,nd,9,nd,nd,nd,nd,nd,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.2,2,0.1,2,0.07,2,0,2,34.298,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9
33RR20180918,GP15,19,1,2,UWAY,2,6783,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,nd,nd,9,nd,nd,nd,nd,nd,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.1,2,0.1,2,0.04,2,0,2,nd,9,34.3203,2,nd,9,nd,9,nd,9,nd,9
33RR20180918,GP15,19,1,3,RA-PUMP,2,6786,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,nd,nd,9,nd,nd,nd,nd,nd,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.2,2,0.1,2,0.09,2,0,2,nd,9,34.329,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9
33RR20180918,GP15,19,1,4,UWAY,2,6794,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,nd,nd,9,nd,nd,nd,nd,nd,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9
33RR20180918,GP15,19,2,1,GSNIS-2,2,6781,13962,20181026,2034,17.5,-152.0003,5222,554.8,6.1616,34.3564,2,27.037,6.158,2,20181026,2034,2018-10-26T20:34Z,17.5,-152.0003,71.07,2,2.88,2,38.82,2,0,2,29.63,2,34.3725,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.932,1,0.018,1,4.682,1,32,2
33RR20180918,GP15,19,2,2,GSNIS-3,2,6781,13962,20181026,2034,17.5,-152.0003,5222,553.4,6.1578,34.3593,2,27.04,nd,9,20181026,2034,2018-10-26T20:34Z,17.5,-152.0003,70.88,2,2.9,2,38.98,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.934,1,0.018,1,4.682,1,32.1,2
33RR20180918,GP15,19,2,3,GSNIS-4,2,6781,13962,20181026,2034,17.5,-152.0003,5222,553.5,6.1588,34.3594,2,27.04,nd,9,20181026,2034,2018-10-26T20:34Z,17.5,-152.0003,71.08,2,2.9,2,39.12,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.936,1,0.017,1,4.682,1,31.5,2
33RR20180918,GP15,19,2,4,GSNIS-5,2,6781,13961,20181026,2034,17.5,-152.0003,5222,402.9,7.3881,34.1573,2,26.712,7.3835,2,20181026,2038,2018-10-26T20:38Z,17.5,-152.0003,50.65,2,2.45,2,32.85,2,0,2,70.22,2,34.1624,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.917,1,0.017,1,4.681,1,78.6,3
33RR20180918,GP15,19,2,5,GSNIS-6,2,6781,13961,20181026,2034,17.5,-152.0003,5222,402,7.383,34.1577,2,26.713,nd,9,20181026,2038,2018-10-26T20:38Z,17.5,-152.0003,50.75,2,2.45,2,32.8,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.905,1,0.017,1,4.68,1,78.3,3
33RR20180918,GP15,19,2,6,GSNIS-7,2,6781,13961,20181026,2034,17.5,-152.0003,5222,401.9,7.3866,34.1572,2,26.712,nd,9,20181026,2038,2018-10-26T20:38Z,17.5,-152.0003,50.55,2,2.44,2,32.77,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.892,1,0.018,1,4.681,1,78.3,3
33RR20180918,GP15,19,2,7,GSNIS-8,2,6781,13960,20181026,2034,17.5,-152.0003,5222,352,8.1796,34.0686,2,26.526,8.1814,2,20181026,2040,2018-10-26T20:40Z,17.5,-152.0003,36.57,2,1.95,2,26.68,2,0,2,127.65,2,34.0721,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.662,1,0.017,1,4.681,1,125.9,2
33RR20180918,GP15,19,2,8,GSNIS-9,2,6781,13960,20181026,2034,17.5,-152.0003,5222,351.3,8.1843,34.0684,2,26.525,nd,9,20181026,2040,2018-10-26T20:40Z,17.5,-152.0003,36.77,2,1.94,2,26.68,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.65,1,0.017,1,4.681,1,134.6,2
33RR20180918,GP15,19,2,9,GSNIS-10,2,6781,13960,20181026,2034,17.5,-152.0003,5222,351.4,8.1837,34.0687,2,26.525,nd,9,20181026,2040,2018-10-26T20:40Z,17.5,-152.0003,36.57,2,1.93,2,26.6,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.638,1,0.017,1,4.681,1,134.6,2
33RR20180918,GP15,19,2,10,GSNIS-11,2,6781,13959,20181026,2034,17.5,-152.0003,5222,301.3,9.7743,34.0761,2,26.279,9.78,2,20181026,2043,2018-10-26T20:43Z,17.5,-152.0003,21.51,2,1.37,2,19.06,2,0,2,177.17,2,34.0813,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.217,1,0.017,1,4.681,1,171.9,3
33RR20180918,GP15,19,2,11,GSNIS-12,2,6781,13959,20181026,2034,17.5,-152.0003,5222,301.6,9.7695,34.076,2,26.28,nd,9,20181026,2043,2018-10-26T20:43Z,17.5,-152.0003,21.42,2,1.38,2,18.89,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.206,1,0.017,1,4.681,1,169.9,3
33RR20180918,GP15,19,2,12,GSNIS-13,2,6781,13959,20181026,2034,17.5,-152.0003,5222,300.8,9.7697,34.077,2,26.28,nd,9,20181026,2043,2018-10-26T20:43Z,17.5,-152.0003,21.32,2,1.37,2,18.87,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.195,1,0.016,1,4.68,1,169.7,3
33RR20180918,GP15,19,2,13,GSNIS-14,2,6781,13958,20181026,2034,17.5,-152.0003,5222,260.1,11.4659,34.1642,2,26.051,11.4545,2,20181026,2045,2018-10-26T20:45Z,17.5,-152.0003,18.97,2,1.53,2,18.83,2,0,2,135.04,2,34.1683,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.925,1,0.016,1,4.679,1,143.4,3
